Order ID,Customer ID,Product Category,Order Date,Quantity Ordered,Order Status,Manufacturer Price,Sale Price,Sales Agent,Return Reason
2515,1747,Clothing,2022-11-03,13,Delivered,625,759,Kelly,
2516,1748,Clothing,2022-11-20,17,Delivered,1290,1648,Daniel,
2517,1749,Books,2022-11-27,13,Delivered,1180,1429,Kelly,
2518,1750,Electronics,2022-11-09,18,Shipped,335,427,Daniel,
2519,1751,Home & Kitchen,2022-11-18,10,Cancelled,525,678,Brian,Received Wrong Item
2520,1752,Pets,2022-11-18,13,Delivered,970,1147,Priscilla,
2521,1753,Sports & Outdoors,2022-11-22,12,Shipped,1495,1757,Daniel,
2522,1754,Home & Kitchen,2022-11-22,13,Shipped,565,690,Priscilla,
2523,1755,Sports & Outdoors,2022-11-29,5,Delivered,1220,1531,Priscilla,
2524,1756,Home & Kitchen,2022-11-22,13,Delivered,425,552,Terrence,
2525,1757,Personal Care,2022-11-06,5,Delivered,1095,1342,Kelly,
2526,1758,Home & Kitchen,2022-11-22,7,Delivered,1090,1279,Daniel,
2527,1759,Electronics,2022-11-19,16,Delivered,1010,1304,Priscilla,
2528,1760,Electronics,2022-11-30,8,Shipped,805,961,Brian,
2529,1761,Clothing,2022-11-01,11,Shipped,1225,1474,Kelly,
2530,1762,Pets,2022-11-07,11,Shipped,1140,1450,Daniel,
2531,1763,Pets,2022-11-27,5,Delivered,1305,1572,Kelly,
2532,1764,Personal Care,2022-11-29,9,Delivered,980,1266,Brian,
2533,1765,Personal Care,2022-11-12,15,Shipped,1075,1320,Priscilla,
2534,1766,Clothing,2022-11-26,14,Shipped,1495,1830,Daniel,
2535,1767,Pets,2022-11-12,12,Cancelled,1420,1645,Priscilla,Received Wrong Item
2536,1768,Sports & Outdoors,2022-11-15,2,Delivered,110,128,Terrence,
2537,1769,Books,2022-11-16,9,Shipped,885,1071,Priscilla,
2538,1770,Books,2022-11-16,18,Shipped,575,722,Daniel,
2539,1771,Home & Kitchen,2022-11-09,18,Shipped,145,181,Terrence,
2540,1772,Clothing,2022-11-25,7,Delivered,875,970,Daniel,
2541,1773,Personal Care,2022-11-05,9,Shipped,230,294,Daniel,
2542,1774,Electronics,2022-11-19,1,Shipped,1370,1667,Brian,
2543,1775,Pets,2022-11-26,5,Delivered,405,467,Kelly,
2544,1776,Home & Kitchen,2022-11-09,1,Delivered,855,1107,Kelly,
2545,1777,Books,2022-11-09,19,Delivered,520,672,Brian,
2546,1778,Home & Kitchen,2022-11-02,8,In Transit,700,820,Priscilla,
2547,1779,Pets,2022-11-26,19,Shipped,1000,1278,Daniel,
2548,1780,Clothing,2022-11-20,11,Cancelled,1170,1461,Daniel,Received Wrong Item
2549,1781,Personal Care,2022-11-28,7,Delivered,815,995,Terrence,
2550,1782,Electronics,2022-11-24,12,Shipped,925,1194,Kelly,
2551,1783,Personal Care,2022-11-27,19,Cancelled,535,648,Kelly,Defective
2552,1784,Electronics,2022-11-15,6,In Transit,1380,1692,Brian,
2553,1785,Books,2022-11-06,18,In Transit,1095,1390,Kelly,
2554,1786,Home & Kitchen,2022-11-17,11,Shipped,200,222,Terrence,
2555,1787,Personal Care,2022-11-27,2,Cancelled,555,689,Kelly,Unsatisfied
2556,1788,Sports & Outdoors,2022-11-18,19,Delivered,1470,1884,Kelly,
2557,1789,Electronics,2022-11-04,15,Shipped,1380,1635,Brian,
2558,1790,Personal Care,2022-11-30,8,Delivered,1495,1766,Kelly,
2559,1791,Electronics,2022-11-07,14,Shipped,755,832,Kelly,
2560,1792,Personal Care,2022-11-18,7,Delivered,1055,1291,Priscilla,
2561,1793,Books,2022-11-10,9,Delivered,1460,1676,Daniel,
2562,1794,Clothing,2022-11-07,19,Delivered,185,233,Kelly,
2563,1795,Books,2022-11-26,8,Shipped,1205,1346,Brian,
2564,1796,Pets,2022-11-25,13,In Transit,515,572,Brian,
2565,1797,Home & Kitchen,2022-11-27,1,In Transit,1300,1582,Daniel,
2566,1798,Home & Kitchen,2022-11-20,3,In Transit,1470,1838,Kelly,
2567,1799,Electronics,2022-11-09,18,Delivered,825,971,Priscilla,
2568,1800,Sports & Outdoors,2022-11-07,18,Delivered,305,354,Priscilla,
2569,1801,Personal Care,2022-11-10,5,Shipped,635,825,Priscilla,
2570,1802,Electronics,2022-11-21,14,Cancelled,185,210,Daniel,Defective
2571,1803,Pets,2022-11-23,20,Shipped,425,494,Terrence,
2572,1804,Pets,2022-11-09,20,Delivered,440,564,Daniel,
2573,1805,Home & Kitchen,2022-11-07,20,Cancelled,70,90,Daniel,Unsatisfied
2574,1806,Personal Care,2022-11-29,2,Delivered,770,919,Priscilla,
2575,1807,Electronics,2022-11-19,6,Shipped,830,1016,Kelly,
2576,1808,Clothing,2022-11-06,5,Delivered,985,1092,Daniel,
2577,1809,Personal Care,2022-11-09,3,Shipped,1435,1850,Priscilla,
2578,1810,Pets,2022-11-19,8,Shipped,335,377,Kelly,
2579,1811,Clothing,2022-11-29,12,Delivered,780,939,Daniel,
2580,1812,Sports & Outdoors,2022-11-26,17,Delivered,165,204,Terrence,
2581,1813,Personal Care,2022-11-01,3,Shipped,170,207,Kelly,
2582,1814,Electronics,2022-11-07,5,Shipped,580,724,Priscilla,
2583,1815,Clothing,2022-11-21,12,Delivered,1025,1319,Terrence,
2584,1816,Clothing,2022-11-03,3,Shipped,1115,1236,Brian,
2585,1817,Pets,2022-11-25,2,Delivered,150,169,Daniel,
2586,1818,Home & Kitchen,2022-11-08,4,Shipped,1220,1573,Terrence,
2587,1819,Books,2022-11-22,15,Delivered,290,369,Daniel,
2588,1820,Pets,2022-11-01,13,Delivered,905,1056,Daniel,
2589,1821,Clothing,2022-11-30,5,Delivered,1335,1485,Terrence,
2590,1822,Pets,2022-11-02,19,Delivered,1250,1562,Brian,
2591,1823,Sports & Outdoors,2022-11-20,4,Delivered,1355,1687,Kelly,
2592,1824,Sports & Outdoors,2022-11-24,7,Cancelled,765,986,Daniel,Received Wrong Item
2593,1825,Electronics,2022-11-05,1,Shipped,625,794,Terrence,
2594,1826,Sports & Outdoors,2022-11-28,14,Delivered,795,907,Kelly,
2595,1827,Personal Care,2022-11-22,1,Delivered,1340,1556,Terrence,
2596,1828,Sports & Outdoors,2022-11-17,5,Shipped,1285,1646,Brian,
2597,1829,Personal Care,2022-11-10,13,Cancelled,860,954,Brian,Quality Issue
2598,1830,Personal Care,2022-11-15,2,In Transit,1040,1344,Brian,
2599,1831,Clothing,2022-11-25,11,Delivered,1035,1209,Priscilla,
2600,1832,Electronics,2022-11-25,20,Delivered,105,116,Terrence,
2601,1833,Books,2022-11-23,14,Delivered,1150,1287,Kelly,
2602,1834,Personal Care,2022-11-04,3,Shipped,1050,1353,Daniel,
2603,1835,Books,2022-11-15,1,Shipped,1110,1440,Priscilla,
2604,1836,Sports & Outdoors,2022-11-06,10,Delivered,860,1002,Terrence,
2605,1837,Books,2022-11-03,19,Delivered,920,1180,Kelly,
2606,1838,Pets,2022-11-03,11,Delivered,1430,1759,Daniel,
2607,1839,Personal Care,2022-11-07,20,Delivered,195,253,Priscilla,
2608,1840,Home & Kitchen,2022-11-25,1,Shipped,660,792,Brian,
2609,1841,Pets,2022-11-27,15,In Transit,880,1038,Kelly,
2610,1842,Personal Care,2022-11-03,16,Delivered,1140,1461,Terrence,
2611,1843,Books,2022-11-30,2,In Transit,1280,1433,Terrence,
2612,1844,Pets,2022-11-06,19,Shipped,1325,1659,Brian,
2613,1845,Personal Care,2022-11-26,17,Shipped,640,809,Priscilla,
2614,1846,Sports & Outdoors,2022-11-24,16,Delivered,140,181,Priscilla,
2615,1847,Clothing,2022-11-07,12,Shipped,155,173,Kelly,
2616,1848,Electronics,2022-11-24,2,Shipped,1020,1183,Brian,
2617,1849,Electronics,2022-11-20,2,Delivered,905,1168,Kelly,
2618,1850,Clothing,2022-11-09,2,Shipped,1400,1733,Kelly,
2619,1851,Home & Kitchen,2022-11-09,15,Shipped,10,11,Kelly,
2620,1852,Electronics,2022-11-08,14,Cancelled,1410,1792,Terrence,Unsatisfied
2621,1853,Electronics,2022-11-30,1,Shipped,965,1202,Brian,
2622,1854,Electronics,2022-11-05,9,Shipped,905,1059,Kelly,
2623,1855,Home & Kitchen,2022-11-10,1,In Transit,600,739,Brian,
2624,1856,Home & Kitchen,2022-11-04,18,Shipped,320,374,Priscilla,
2625,1857,Home & Kitchen,2022-11-08,3,Delivered,425,506,Priscilla,
2626,1858,Sports & Outdoors,2022-11-13,9,Delivered,530,600,Priscilla,
2627,1859,Books,2022-11-24,4,Delivered,1090,1385,Brian,
2628,1860,Clothing,2022-11-02,15,Delivered,470,533,Terrence,
2629,1861,Home & Kitchen,2022-11-04,12,Delivered,980,1137,Kelly,
2630,1862,Sports & Outdoors,2022-11-17,13,Cancelled,620,747,Kelly,Received Wrong Item
2631,1863,Home & Kitchen,2022-11-27,17,Shipped,655,820,Daniel,
2632,1864,Home & Kitchen,2022-11-25,10,Cancelled,145,165,Brian,Quality Issue
2633,1865,Home & Kitchen,2022-11-27,18,Delivered,495,570,Brian,
2634,1866,Books,2022-11-18,19,Shipped,505,604,Terrence,
2635,1867,Clothing,2022-11-17,5,Cancelled,390,470,Priscilla,Defective
2636,1868,Electronics,2022-11-16,4,In Transit,445,518,Priscilla,
2637,1869,Personal Care,2022-11-30,12,Delivered,705,832,Kelly,
2638,1870,Personal Care,2022-11-03,20,Delivered,30,34,Daniel,
2639,1871,Electronics,2022-11-10,11,Delivered,940,1062,Priscilla,
2640,1872,Personal Care,2022-11-29,16,Cancelled,1395,1759,Brian,Received Wrong Item
2641,1873,Electronics,2022-11-07,19,Delivered,995,1260,Priscilla,
2642,1874,Sports & Outdoors,2022-11-30,7,Delivered,1380,1772,Brian,
2643,1875,Pets,2022-11-17,2,Shipped,1435,1652,Terrence,
2644,1876,Electronics,2022-11-27,13,In Transit,1355,1651,Daniel,
2645,1877,Home & Kitchen,2022-11-02,15,Delivered,655,842,Brian,
2646,1878,Pets,2022-11-28,12,Shipped,480,556,Daniel,
2647,1879,Home & Kitchen,2022-11-15,10,Delivered,160,189,Kelly,
2648,1880,Home & Kitchen,2022-11-09,20,Shipped,425,537,Kelly,
2649,1881,Sports & Outdoors,2022-11-09,12,Delivered,1325,1681,Kelly,
2650,1882,Electronics,2022-11-24,13,In Transit,1090,1388,Daniel,
2651,1883,Personal Care,2022-11-10,15,Shipped,1275,1435,Terrence,
2652,1884,Home & Kitchen,2022-11-19,10,Shipped,210,261,Priscilla,
2653,1885,Electronics,2022-11-25,2,Delivered,1420,1840,Priscilla,
2654,1886,Home & Kitchen,2022-11-15,11,Shipped,875,1041,Kelly,
2655,1887,Home & Kitchen,2022-11-06,4,Shipped,1205,1533,Kelly,
2656,1888,Home & Kitchen,2022-11-09,9,Shipped,1340,1483,Terrence,
2657,1889,Books,2022-11-03,3,Shipped,1175,1483,Daniel,
2658,1890,Pets,2022-11-01,9,Delivered,1075,1183,Kelly,
2659,1891,Books,2022-11-30,17,Delivered,690,863,Daniel,
2660,1892,Books,2022-11-07,6,Shipped,465,577,Brian,
2661,1893,Books,2022-11-26,9,Shipped,505,656,Kelly,
2662,1894,Sports & Outdoors,2022-11-23,2,Shipped,530,621,Brian,
2663,1895,Clothing,2022-11-09,10,Delivered,1380,1660,Brian,
2664,1896,Electronics,2022-11-23,17,Shipped,545,639,Priscilla,
2665,1897,Sports & Outdoors,2022-11-11,15,Shipped,290,364,Terrence,
2666,1898,Pets,2022-11-23,17,Delivered,785,907,Brian,
2667,1899,Clothing,2022-11-19,14,In Transit,280,344,Kelly,
2668,1900,Home & Kitchen,2022-11-04,9,Shipped,115,135,Terrence,
2669,1901,Electronics,2022-11-19,18,Delivered,1235,1594,Terrence,
2670,1902,Electronics,2022-11-14,18,Shipped,170,217,Priscilla,
2671,1903,Clothing,2022-11-01,17,Delivered,695,860,Kelly,
2672,1904,Pets,2022-11-28,19,Shipped,545,702,Daniel,
2673,1905,Sports & Outdoors,2022-11-19,19,Shipped,350,441,Brian,
2674,1906,Sports & Outdoors,2022-11-28,16,Shipped,1450,1617,Kelly,
2675,1907,Books,2022-11-28,6,Delivered,270,336,Terrence,
2676,1908,Clothing,2022-11-02,16,Delivered,905,1005,Brian,
2677,1909,Books,2022-11-06,14,Shipped,675,838,Terrence,
2678,1910,Sports & Outdoors,2022-11-19,14,Shipped,135,159,Kelly,
2679,1911,Electronics,2022-11-04,11,Shipped,245,295,Terrence,
2680,1912,Pets,2022-11-30,9,Shipped,665,758,Terrence,
2681,1913,Sports & Outdoors,2022-11-23,7,Shipped,995,1145,Priscilla,
2682,1914,Clothing,2022-11-01,4,Shipped,1175,1493,Terrence,
2683,1915,Sports & Outdoors,2022-11-28,4,Delivered,345,429,Brian,
2684,1916,Clothing,2022-11-12,2,Shipped,1005,1233,Brian,
2685,1917,Pets,2022-11-25,20,Delivered,955,1186,Priscilla,
2686,1918,Home & Kitchen,2022-11-11,7,Shipped,285,333,Daniel,
2687,1919,Personal Care,2022-11-16,18,Delivered,355,405,Priscilla,
2688,1920,Home & Kitchen,2022-11-08,4,Shipped,310,388,Kelly,
2689,1921,Electronics,2022-11-20,3,Delivered,1225,1472,Priscilla,
2690,1922,Books,2022-11-29,7,Delivered,375,453,Terrence,
2691,1923,Books,2022-11-07,18,Delivered,1380,1767,Daniel,
2692,1924,Pets,2022-11-22,2,Delivered,605,712,Terrence,
2693,1925,Electronics,2022-11-09,2,Shipped,1435,1798,Terrence,
2694,1926,Books,2022-11-22,7,Delivered,1015,1224,Priscilla,
2695,1927,Pets,2022-11-12,15,In Transit,30,34,Terrence,
2696,1928,Books,2022-11-08,9,Shipped,1475,1720,Priscilla,
2697,1929,Clothing,2022-11-12,3,Shipped,365,437,Priscilla,
2698,1930,Books,2022-11-22,11,Shipped,630,712,Daniel,
2699,1931,Home & Kitchen,2022-11-11,10,Shipped,1275,1629,Priscilla,
2700,1932,Books,2022-11-06,2,Shipped,435,532,Terrence,
2701,1933,Electronics,2022-11-23,18,Cancelled,140,170,Brian,Received Wrong Item
2702,1934,Home & Kitchen,2022-11-11,13,Shipped,700,821,Terrence,
2703,1935,Clothing,2022-11-07,15,Shipped,1140,1324,Terrence,
2704,1936,Home & Kitchen,2022-11-13,20,Delivered,1005,1250,Kelly,
2705,1937,Clothing,2022-11-19,3,Cancelled,1005,1234,Brian,Late Delivery
2706,1938,Pets,2022-11-01,3,Shipped,1025,1163,Priscilla,
2707,1939,Clothing,2022-11-14,11,In Transit,660,830,Daniel,
2708,1940,Clothing,2022-11-09,12,Shipped,640,736,Terrence,
2709,1941,Personal Care,2022-11-06,14,Shipped,1150,1387,Kelly,
2710,1942,Sports & Outdoors,2022-11-01,19,Shipped,1325,1711,Daniel,
2711,1943,Books,2022-11-03,19,Delivered,865,1106,Brian,
2712,1944,Clothing,2022-11-23,15,Delivered,1315,1632,Kelly,
2713,1945,Home & Kitchen,2022-11-15,16,Shipped,720,883,Daniel,
2714,1946,Personal Care,2022-11-18,8,Shipped,1470,1655,Kelly,
2715,1947,Home & Kitchen,2022-11-16,10,Delivered,1070,1266,Kelly,
2716,1948,Books,2022-11-04,20,Shipped,145,162,Priscilla,
2717,1949,Home & Kitchen,2022-11-24,19,Delivered,100,125,Terrence,
2718,1950,Personal Care,2022-11-16,1,Shipped,925,1185,Brian,
2719,1951,Home & Kitchen,2022-11-26,13,Shipped,125,141,Priscilla,
2720,1952,Home & Kitchen,2022-11-18,12,Shipped,445,528,Brian,
2721,1953,Electronics,2022-11-22,12,Shipped,140,162,Brian,
2722,1954,Pets,2022-11-23,17,Shipped,615,692,Priscilla,
2723,1955,Personal Care,2022-11-04,1,Shipped,890,1075,Kelly,
2724,1956,Personal Care,2022-11-03,18,Delivered,120,153,Priscilla,
2725,1957,Clothing,2022-11-15,7,Shipped,795,986,Terrence,
2726,1958,Clothing,2022-11-01,17,Delivered,110,130,Daniel,
2727,1959,Home & Kitchen,2022-11-04,12,Shipped,1015,1200,Priscilla,
2728,1960,Clothing,2022-11-09,14,Shipped,1310,1638,Terrence,
2729,1961,Clothing,2022-11-12,1,Delivered,1315,1587,Kelly,
2730,1962,Books,2022-11-01,8,Delivered,1040,1219,Terrence,
2731,1963,Electronics,2022-11-01,12,Shipped,705,846,Kelly,
2732,1964,Clothing,2022-11-04,2,Cancelled,340,378,Brian,Unsatisfied
2733,1965,Sports & Outdoors,2022-11-27,19,Shipped,670,828,Brian,
2734,1966,Electronics,2022-11-15,10,Delivered,925,1164,Priscilla,
2735,1967,Books,2022-11-19,1,Delivered,835,955,Terrence,
2736,1968,Clothing,2022-11-29,11,Delivered,155,187,Brian,
2737,1969,Personal Care,2022-11-12,12,Shipped,450,533,Terrence,
2738,1970,Books,2022-11-12,9,Shipped,1315,1636,Terrence,
2739,1971,Sports & Outdoors,2022-11-22,18,Shipped,325,418,Kelly,
2740,1972,Personal Care,2022-11-30,1,Delivered,185,212,Kelly,
2741,1973,Sports & Outdoors,2022-11-20,10,Delivered,1165,1487,Terrence,
2742,1974,Pets,2022-11-30,15,Shipped,1030,1276,Daniel,
2743,1975,Sports & Outdoors,2022-11-09,7,Shipped,1380,1681,Daniel,
2744,1976,Sports & Outdoors,2022-11-22,16,Shipped,615,693,Priscilla,
2745,1977,Clothing,2022-11-01,3,Delivered,520,631,Kelly,
2746,1978,Electronics,2022-11-25,16,Shipped,1420,1818,Kelly,
2747,1979,Clothing,2022-11-17,11,In Transit,1005,1222,Daniel,
2748,1980,Pets,2022-11-19,2,Delivered,1155,1450,Kelly,
2749,1981,Pets,2022-11-16,16,Shipped,170,220,Priscilla,
2750,1982,Personal Care,2022-11-15,19,Shipped,105,133,Terrence,
2751,1983,Home & Kitchen,2022-11-05,13,Delivered,1165,1480,Terrence,
2752,1984,Sports & Outdoors,2022-11-07,7,Shipped,910,1046,Brian,
2753,1985,Electronics,2022-11-07,15,Delivered,1275,1539,Terrence,
2754,1986,Home & Kitchen,2022-11-17,20,Shipped,975,1128,Priscilla,
2755,1987,Home & Kitchen,2022-11-19,6,Shipped,575,701,Terrence,
2756,1988,Books,2022-11-16,7,Shipped,1020,1214,Terrence,
2757,1989,Books,2022-11-20,20,Shipped,365,416,Terrence,
2758,1990,Pets,2022-11-25,18,Shipped,1460,1866,Terrence,
2759,1991,Personal Care,2022-11-03,18,Shipped,1095,1248,Daniel,
2760,1992,Electronics,2022-11-10,19,Shipped,655,847,Brian,
2761,1993,Clothing,2022-11-13,6,Delivered,645,805,Daniel,
2762,1994,Pets,2022-11-13,15,Delivered,390,501,Terrence,
2763,1995,Clothing,2022-11-09,3,In Transit,1270,1410,Daniel,
2764,1996,Electronics,2022-11-25,15,Delivered,850,945,Terrence,
2765,1997,Clothing,2022-11-01,16,Delivered,320,411,Priscilla,
2766,1998,Pets,2022-11-11,14,Cancelled,1125,1343,Terrence,Late Delivery
2767,1999,Electronics,2022-11-16,4,Delivered,1325,1697,Terrence,
2768,2000,Sports & Outdoors,2022-11-21,19,Delivered,1050,1297,Daniel,
2769,2001,Pets,2022-11-07,10,Cancelled,1075,1190,Daniel,Defective
2770,2002,Sports & Outdoors,2022-11-25,16,Shipped,1445,1816,Brian,
2771,2003,Home & Kitchen,2022-11-29,13,Cancelled,435,514,Brian,Defective
2772,2004,Clothing,2022-11-25,18,Shipped,75,95,Daniel,
2773,2005,Books,2022-11-23,18,Cancelled,765,912,Brian,Defective
2774,2006,Electronics,2022-11-01,17,Shipped,270,317,Terrence,
2775,2007,Electronics,2022-11-12,6,Delivered,1435,1684,Priscilla,
2776,2008,Home & Kitchen,2022-11-14,6,Delivered,825,1035,Terrence,
2777,2009,Books,2022-11-25,17,Shipped,595,727,Brian,
2778,2010,Clothing,2022-11-04,1,In Transit,355,457,Priscilla,
2779,2011,Books,2022-11-10,8,Delivered,1345,1605,Kelly,
2780,2012,Electronics,2022-11-30,3,Delivered,130,166,Priscilla,
2781,2013,Pets,2022-11-15,6,Delivered,520,576,Brian,
2782,2014,Books,2022-11-05,7,Shipped,1345,1640,Brian,
2783,2015,Personal Care,2022-11-06,12,Delivered,875,1042,Brian,
2784,2016,Sports & Outdoors,2022-11-22,1,Shipped,1080,1268,Priscilla,
2785,2017,Books,2022-11-09,9,Cancelled,860,1052,Brian,Late Delivery
2786,2018,Electronics,2022-11-07,20,Delivered,1045,1334,Priscilla,
2787,2019,Sports & Outdoors,2022-11-22,1,Shipped,1145,1487,Terrence,
2788,2020,Clothing,2022-11-19,6,Shipped,250,288,Kelly,
2789,2021,Personal Care,2022-11-04,19,Shipped,145,184,Brian,
2790,2022,Home & Kitchen,2022-11-04,5,Delivered,145,169,Daniel,
2791,2023,Books,2022-11-05,10,Shipped,145,178,Priscilla,
2792,2024,Sports & Outdoors,2022-11-06,3,Delivered,710,841,Daniel,
2793,2025,Sports & Outdoors,2022-11-16,9,In Transit,55,63,Priscilla,
2794,2026,Books,2022-11-10,10,Delivered,1150,1445,Brian,
2795,2027,Sports & Outdoors,2022-11-15,20,Shipped,510,586,Terrence,
2796,2028,Clothing,2022-11-05,11,In Transit,555,689,Priscilla,
2797,2029,Clothing,2022-11-01,13,Cancelled,155,191,Brian,Received Wrong Item
2798,2030,Sports & Outdoors,2022-11-07,2,Shipped,1105,1219,Brian,
2799,2031,Clothing,2022-11-13,15,Shipped,610,752,Brian,
2800,2032,Personal Care,2022-11-09,14,Delivered,730,872,Kelly,
2801,2033,Personal Care,2022-11-02,20,Delivered,45,56,Daniel,
2802,2034,Home & Kitchen,2022-11-07,9,Shipped,220,279,Terrence,
2803,2035,Sports & Outdoors,2022-11-03,11,Shipped,465,525,Terrence,
2804,2036,Pets,2022-11-23,12,Delivered,715,872,Kelly,
2805,2037,Personal Care,2022-11-21,18,Cancelled,1440,1842,Brian,Defective
2806,2038,Personal Care,2022-11-01,12,Shipped,1495,1784,Kelly,
2807,2039,Books,2022-11-29,13,Shipped,1380,1538,Terrence,
2808,2040,Electronics,2022-11-15,18,In Transit,755,854,Priscilla,
2809,2041,Home & Kitchen,2022-11-16,7,In Transit,115,134,Priscilla,
2810,2042,Personal Care,2022-11-06,12,Delivered,110,125,Priscilla,
2811,2043,Electronics,2022-11-04,18,Delivered,50,58,Daniel,
2812,2044,Clothing,2022-11-23,6,Shipped,845,1039,Priscilla,
2813,2045,Home & Kitchen,2022-11-17,2,Cancelled,1335,1543,Priscilla,Received Wrong Item
2814,2046,Books,2022-11-26,17,Delivered,270,317,Kelly,
2815,2047,Home & Kitchen,2022-11-25,18,Shipped,325,398,Brian,
2816,2048,Home & Kitchen,2022-11-18,13,Shipped,760,856,Kelly,
2817,2049,Sports & Outdoors,2022-11-13,11,Delivered,1175,1357,Daniel,
2818,2050,Sports & Outdoors,2022-11-28,4,In Transit,1435,1861,Terrence,
2819,2051,Clothing,2022-11-14,13,Delivered,170,216,Kelly,
2820,2052,Electronics,2022-11-27,1,Delivered,700,850,Brian,
2821,2053,Home & Kitchen,2022-11-23,7,Shipped,330,426,Brian,
2822,2054,Electronics,2022-11-03,6,Shipped,30,33,Brian,
2823,2055,Personal Care,2022-11-26,7,Shipped,1490,1739,Priscilla,
2824,2056,Electronics,2022-11-13,20,Delivered,830,996,Priscilla,
2825,2057,Personal Care,2022-11-04,9,Delivered,230,285,Terrence,
2826,2058,Pets,2022-11-30,5,In Transit,885,1055,Daniel,
2827,2059,Electronics,2022-11-30,6,Shipped,135,150,Daniel,
2828,2060,Electronics,2022-11-06,17,In Transit,1345,1520,Daniel,
2829,2061,Pets,2022-11-12,11,Shipped,450,537,Brian,
2830,2062,Sports & Outdoors,2022-11-10,14,Delivered,1300,1581,Brian,
2831,2063,Home & Kitchen,2022-11-18,17,Delivered,65,83,Brian,
2832,2064,Sports & Outdoors,2022-11-03,17,Shipped,965,1167,Kelly,
2833,2065,Home & Kitchen,2022-11-23,15,Delivered,1155,1343,Priscilla,
2834,2066,Pets,2022-11-04,8,In Transit,485,597,Priscilla,
2835,2067,Pets,2022-11-26,15,In Transit,470,586,Kelly,
2836,2068,Electronics,2022-11-08,2,Shipped,110,137,Daniel,
2837,2069,Sports & Outdoors,2022-11-28,2,Delivered,480,532,Daniel,
2838,2070,Home & Kitchen,2022-11-11,18,Delivered,715,894,Brian,
2839,2071,Pets,2022-11-17,4,Shipped,870,1041,Kelly,
2840,2072,Pets,2022-11-21,19,Cancelled,240,279,Priscilla,Quality Issue
2841,2073,Clothing,2022-11-17,4,Delivered,560,644,Terrence,
2842,2074,Clothing,2022-11-20,13,Delivered,105,119,Priscilla,
2843,2075,Books,2022-11-06,13,Cancelled,1440,1596,Priscilla,Quality Issue
2844,2076,Books,2022-11-30,10,Shipped,1345,1482,Brian,
2845,2077,Personal Care,2022-11-01,15,Shipped,210,242,Kelly,
2846,2078,Sports & Outdoors,2022-11-02,16,Cancelled,940,1128,Kelly,Late Delivery
2847,2079,Books,2022-11-24,13,Delivered,625,694,Priscilla,
2848,2080,Personal Care,2022-11-23,17,Shipped,465,579,Terrence,
2849,2081,Electronics,2022-11-28,7,Shipped,1105,1272,Kelly,
2850,2082,Pets,2022-11-04,6,Shipped,445,562,Priscilla,
2851,2083,Sports & Outdoors,2022-11-11,15,Delivered,1350,1657,Daniel,
2852,2084,Clothing,2022-11-19,7,In Transit,45,56,Terrence,
2853,2085,Clothing,2022-11-07,3,Delivered,470,603,Brian,
2854,2086,Books,2022-11-25,2,Shipped,880,1127,Priscilla,
2855,2087,Electronics,2022-11-12,13,Cancelled,345,402,Terrence,Defective
2856,2088,Clothing,2022-11-16,14,Delivered,940,1175,Kelly,
2857,2089,Clothing,2022-11-27,5,In Transit,510,625,Terrence,
2858,2090,Home & Kitchen,2022-11-18,3,In Transit,505,560,Brian,
2859,1588,Personal Care,2022-11-25,6,In Transit,1390,1581,Kelly,
2860,2091,Pets,2022-11-17,18,Shipped,405,505,Kelly,
2861,2092,Clothing,2022-11-11,11,Shipped,960,1209,Brian,
2862,2093,Electronics,2022-11-29,3,Delivered,670,795,Kelly,
2863,2094,Personal Care,2022-11-09,6,In Transit,1150,1409,Brian,
2864,2095,Clothing,2022-11-28,8,Shipped,905,1048,Priscilla,
2865,2096,Clothing,2022-11-17,7,Delivered,40,50,Terrence,
2866,2097,Personal Care,2022-11-30,5,Delivered,1260,1428,Kelly,
2867,2098,Pets,2022-11-07,17,Shipped,785,870,Kelly,
2868,2099,Home & Kitchen,2022-11-22,18,Cancelled,800,895,Daniel,Received Wrong Item
2869,2100,Sports & Outdoors,2022-11-14,18,Shipped,190,226,Brian,
2870,2101,Sports & Outdoors,2022-11-14,8,Delivered,120,141,Brian,
2871,2102,Personal Care,2022-11-08,1,Delivered,540,687,Daniel,
2872,2103,Pets,2022-11-15,1,Shipped,915,1153,Priscilla,
2873,2104,Electronics,2022-11-03,20,Delivered,510,569,Terrence,
2874,2105,Pets,2022-11-18,3,In Transit,1205,1404,Terrence,
2875,2106,Personal Care,2022-11-12,12,Shipped,555,635,Daniel,
2876,2107,Clothing,2022-11-14,10,Cancelled,455,549,Brian,Late Delivery
2877,2108,Electronics,2022-11-22,11,Delivered,65,72,Kelly,
2878,2109,Books,2022-11-11,18,Cancelled,1265,1419,Terrence,Quality Issue
2879,2110,Pets,2022-11-13,7,Shipped,540,631,Kelly,
2880,2111,Sports & Outdoors,2022-11-20,6,In Transit,1425,1650,Priscilla,
2881,2112,Electronics,2022-11-25,15,Shipped,585,707,Daniel,
2882,2113,Pets,2022-11-06,17,Delivered,1370,1763,Daniel,
2883,2114,Clothing,2022-11-07,1,Shipped,1245,1495,Daniel,
2884,2115,Personal Care,2022-11-22,13,Delivered,1340,1669,Daniel,
2885,2116,Sports & Outdoors,2022-11-10,6,Delivered,1425,1580,Daniel,
